frame,x,y,photons,sx,sy,bg,lpx,lpy,ellipticity,net_gradient,dx,dy,x_corrected,y_corrected,spot,group,x_group,y_group
3,135.28712,236.06827,5514.245,2.139712,1.9803189,33.365116,0.045850046,0.04163591,0.07449282,5232.4395,-0.308958053588867,-0.450010359287262,135.596078053589,236.518280359287,18,,,
3,147.08345,53.1592,5689.3574,2.3235147,2.5676265,31.350979,0.049442522,0.056311827,0.09507293,3893.8833,-0.308958053588867,-0.450010359287262,147.392408053589,53.6092103592873,19,,,
3,152.94612,260.69727,7563.055,1.9935524,2.1197166,31.558298,0.03438129,0.03696197,0.05951937,8884.202,-0.308958053588867,-0.450010359287262,153.255078053589,261.147280359287,20,,,
3,157.2033,171.30772,7960.1245,1.983568,1.9945793,40.502087,0.034009915,0.034236576,0.0055206437,9180.245,-0.308958053588867,-0.450010359287262,157.512258053589,171.757730359287,21,,,
3,176.41695,240.1877,8046.0337,2.137896,2.1499171,21.247173,0.034741133,0.03496161,0.0055914083,9403.498,-0.308958053588867,-0.450010359287262,176.725908053589,240.637710359287,22,,,
3,190.96713,181.53856,12880.761,2.2580407,2.2738223,1.0343477,0.026822165,0.027007712,0.006940578,12435.46,-0.308958053588867,-0.450010359287262,191.276088053589,181.988570359287,23,3984,191.276088053589,181.988570359287
3,193.7415,175.51909,6560.6406,1.7996893,1.941029,96.51465,0.039016012,0.043350313,0.07281687,10554.481,-0.308958053588867,-0.450010359287262,194.050458053589,175.969100359287,24,,,
3,198.69897,98.140396,13397.944,2.40366,2.357072,-4.086161,0.02753243,0.0270197,0.019382086,10519.895,-0.308958053588867,-0.450010359287262,199.007928053589,98.5904063592873,25,,,
3,199.47733,162.80132,1836.088,1.3686465,1.5163574,64.831345,0.061192747,0.07106965,0.09741168,4782.9224,-0.308958053588867,-0.450010359287262,199.786288053589,163.251330359287,26,,,
3,221.77995,84.65852,16768.697,2.4959726,2.4989126,-17.791758,0.02461566,0.024641274,0.0011764875,12438.592,-0.308958053588867,-0.450010359287262,222.088908053589,85.1085303592873,27,,,
3,223.06998,116.16185,10630.573,2.3159432,2.2408893,14.853007,0.0317633,0.030656021,0.0324075,9996.401,-0.308958053588867,-0.450010359287262,223.378938053589,116.611860359287,28,,,
3,228.96133,91.81067,10947.045,2.1064677,2.2950268,37.466644,0.02991152,0.03307344,0.08215985,11457.388,-0.308958053588867,-0.450010359287262,229.270288053589,92.2606803592873,29,,,
3,229.17807,67.94722,9820.987,2.1607714,2.0010026,45.18674,0.033558328,0.030603798,0.07394064,10765.134,-0.308958053588867,-0.450010359287262,229.487028053589,68.3972303592873,30,,,
3,248.61166,78.43731,21519.27,2.1399431,2.2096417,29.20886,0.020485722,0.021197572,0.03154293,23716.752,-0.308958053588867,-0.450010359287262,248.920618053589,78.8873203592873,31,,,
3,249.2437,129.73697,9069.499,2.0913198,2.0638208,28.495754,0.032351084,0.031865988,0.013149094,10534.953,-0.308958053588867,-0.450010359287262,249.552658053589,130.186980359287,32,,,
3,249.89148,65.76387,12895.403,2.3198924,2.396887,10.241572,0.028278574,0.029259069,0.032122772,11755.96,-0.308958053588867,-0.450010359287262,250.200438053589,66.2138803592873,33,,,
3,281.56897,79.606674,10616.418,2.1578467,2.200428,10.597177,0.02909918,0.029699786,0.01935138,11126.307,-0.308958053588867,-0.450010359287262,281.877928053589,80.0566843592873,34,,,
3,288.8129,243.14613,5056.259,2.0201135,1.929845,34.91618,0.045379914,0.042853307,0.04468486,6718.954,-0.308958053588867,-0.450010359287262,289.121858053589,243.596140359287,35,,,
4,3.9124146,207.17143,14709.816,2.2080946,2.3241062,54.891243,0.027497634,0.02923483,0.04991666,15400.684,-0.308154731988907,-0.448886275291443,4.22056933198891,207.620316275291,0,26,4.22056933198891,207.620316275291
4,14.011144,5.087806,11110.903,2.228558,2.282912,12.932459,0.029582467,0.03034858,0.023809044,11657.99,-0.308154731988907,-0.448886275291443,14.3192987319889,5.53669227529144,1,,,
4,17.622137,145.38431,7803.91,2.0065787,2.0859575,38.414124,0.03469812,0.03635887,0.03805391,9497.37,-0.308154731988907,-0.448886275291443,17.9302917319889,145.833196275291,2,,,
4,29.252708,230.83957,8856.254,2.1768632,2.439791,109.85638,0.042266905,0.04994109,0.10776652,9766.137,-0.308154731988907,-0.448886275291443,29.5608627319889,231.288456275291,3,4412,29.5608627319889,231.288456275291
4,39.933586,107.6244,10964.753,2.3080626,2.2805116,25.619013,0.032155994,0.031721763,0.011936824,9336.393,-0.308154731988907,-0.448886275291443,40.2417407319889,108.073286275291,4,,,
4,46.024284,101.48015,9196.9795,2.2690406,2.2152286,42.514744,0.03683893,0.03576731,0.023715762,8674.501,-0.308154731988907,-0.448886275291443,46.3324387319889,101.929036275291,5,,,
4,60.215492,190.55772,6835.6216,2.016376,2.018899,44.02051,0.038557664,0.038617928,0.001249664,7533.5063,-0.308154731988907,-0.448886275291443,60.5236467319889,191.006606275291,6,,,
4,65.35039,227.67271,12251.527,2.3098536,2.2492557,-6.491676,0.027466,0.026785512,0.026234519,11805.322,-0.308154731988907,-0.448886275291443,65.6585447319889,228.121596275291,7,,,
4,73.51276,197.51122,18683.773,2.751089,2.5752132,-47.346798,0.022988942,0.02202803,0.06392956,11999.907,-0.308154731988907,-0.448886275291443,73.8209147319889,197.960106275291,8,,,
4,75.42762,159.4432,10219.135,2.1530347,2.1236575,13.4914665,0.029886901,0.029454567,0.013644565,11396.205,-0.308154731988907,-0.448886275291443,75.7357747319889,159.892086275291,9,677,75.7357747319889,159.892086275291
4,92.193504,133.11288,7810.892,2.287522,2.3458292,8.256441,0.036139667,0.03711579,0.024855675,7315.475,-0.308154731988907,-0.448886275291443,92.5016587319889,133.561766275291,10,,,
4,97.61413,223.69473,8693.353,2.056675,2.126609,26.712654,0.03236234,0.033620346,0.032885276,10378.63,-0.308154731988907,-0.448886275291443,97.9222847319889,224.143616275291,11,,,
4,98.17483,84.97404,9898.587,2.1238854,2.130025,29.962376,0.03142188,0.031525776,0.0028823686,10626.539,-0.308154731988907,-0.448886275291443,98.4829847319889,85.4229262752915,12,,,
4,109.03376,174.00883,9450.226,2.214861,2.1343758,24.679531,0.033337463,0.031970736,0.036338672,9581.201,-0.308154731988907,-0.448886275291443,109.341914731989,174.457716275291,13,,,
4,117.886055,167.29323,10352.614,2.211819,2.218625,14.998203,0.030683344,0.030784806,0.0030677265,11147.046,-0.308154731988907,-0.448886275291443,118.194209731989,167.742116275291,14,3949,118.194209731989,167.742116275291
4,118.11234,145.36617,10231.602,2.3037174,2.1872692,15.306414,0.03230149,0.030541865,0.05054794,9712.754,-0.308154731988907,-0.448886275291443,118.420494731989,145.815056275291,15,1090,118.420494731989,145.815056275291
4,128.0966,94.00734,16114.46,2.5576468,2.3457396,-5.5401006,0.02659581,0.024484871,0.08285239,12192.918,-0.308154731988907,-0.448886275291443,128.404754731989,94.4562262752914,16,1213,128.404754731989,94.4562262752914
4,132.175,199.19518,10151.935,2.3064725,2.3490958,2.5564544,0.031054534,0.0316306,0.018144548,8920.045,-0.308154731988907,-0.448886275291443,132.483154731989,199.644066275291,17,,,
4,135.20511,236.14961,9287.455,2.280853,2.0991602,14.367011,0.033596285,0.030721515,0.079660036,9500.135,-0.308154731988907,-0.448886275291443,135.513264731989,236.598496275291,18,,,
4,152.98047,260.69043,8103.38,2.122201,2.0948873,16.172262,0.03371329,0.033239394,0.012870464,9734.838,-0.308154731988907,-0.448886275291443,153.288624731989,261.139316275291,19,,,
4,157.23448,171.25566,10169.627,2.2632043,2.094355,18.40381,0.032111667,0.029507628,0.07460627,10556.378,-0.308154731988907,-0.448886275291443,157.542634731989,171.704546275291,20,,,
4,176.49806,240.18597,6968.2407,2.0940957,1.893714,39.379272,0.039332572,0.034794193,0.09568892,8749.123,-0.308154731988907,-0.448886275291443,176.806214731989,240.634856275291,21,,,
4,191.04938,181.36716,10765.598,2.274501,2.2458766,26.42802,0.032037888,0.031580985,0.012584973,8840.831,-0.308154731988907,-0.448886275291443,191.357534731989,181.816046275291,22,3984,191.357534731989,181.816046275291
4,193.7852,175.56488,7061.888,1.8386956,1.9854732,90.080215,0.037641004,0.041820977,0.07392571,10699.659,-0.308154731988907,-0.448886275291443,194.093354731989,176.013766275291,23,,,
4,198.80371,98.18075,12478.401,2.2855382,2.2707114,5.294054,0.027931144,0.027747354,0.0064872135,12547.959,-0.308154731988907,-0.448886275291443,199.111864731989,98.6296362752914,24,,,
4,199.31888,162.8017,3540.5007,1.4551376,1.7072502,57.94796,0.04083846,0.05049441,0.14767174,7545.295,-0.308154731988907,-0.448886275291443,199.627034731989,163.250586275291,25,,,
4,214.3733,268.95715,8386.958,2.3040893,2.2293062,11.421108,0.035519317,0.03428278,0.032456677,8552.127,-0.308154731988907,-0.448886275291443,214.681454731989,269.406036275291,26,,,
4,221.87537,84.7892,18036.17,2.5713303,2.5356908,-30.826498,0.02351938,0.023258254,0.013860345,13524.147,-0.308154731988907,-0.448886275291443,222.183524731989,85.2380862752914,27,,,
4,223.0432,116.17377,10953.896,2.3893807,2.184184,15.06133,0.032341126,0.029361807,0.08587858,11221.842,-0.308154731988907,-0.448886275291443,223.351354731989,116.622656275291,28,,,
4,228.98022,91.94508,12217.952,2.2903585,2.2653658,12.939348,0.028935725,0.028602336,0.010912136,10880.826,-0.308154731988907,-0.448886275291443,229.288374731989,92.3939662752914,29,,,
4,229.22943,67.94933,11404.147,2.1498942,2.2917845,25.893621,0.029056914,0.031212425,0.061912578,11244.627,-0.308154731988907,-0.448886275291443,229.537584731989,68.3982162752915,30,,,
4,248.57098,78.469185,22897.664,2.1713898,2.3530385,8.937052,0.019555086,0.021210343,0.077197514,23276.357,-0.308154731988907,-0.448886275291443,248.879134731989,78.9180712752914,31,,,
4,249.24069,129.71295,8389.638,2.1251607,2.206165,29.602997,0.03461654,0.036167257,0.03671728,9170.135,-0.308154731988907,-0.448886275291443,249.548844731989,130.161836275291,32,,,
4,249.92244,65.759895,7860.4043,1.9211544,1.9809135,69.06532,0.035408698,0.03684416,0.030167466,9923.324,-0.308154731988907,-0.448886275291443,250.230594731989,66.2087812752914,33,,,
4,281.5316,79.7005,13300.134,2.4933128,2.44556,-14.480979,0.027575916,0.02710915,0.019152373,10603.577,-0.308154731988907,-0.448886275291443,281.839754731989,80.1493862752914,34,,,
4,288.72723,243.23811,6319.6533,2.1322684,2.0970051,22.114618,0.040009387,0.039241403,0.016537927,6989.707,-0.308154731988907,-0.448886275291443,289.035384731989,243.686996275291,35,,,
5,3.9065664,207.21536,14267.616,2.2320213,2.267059,54.797585,0.028367633,0.028902195,0.0154551575,15611.845,-0.307352185249329,-0.447763115167618,4.21391858524933,207.663123115168,0,26,4.21391858524933,207.663123115168
5,13.977651,5.101611,11465.465,2.227203,2.2808838,10.558763,0.028868942,0.029597044,0.02353513,10792.925,-0.307352185249329,-0.447763115167618,14.2850031852493,5.54937411516762,1,,,
5,17.598757,145.43524,7800.817,2.0050802,2.050253,35.368404,0.034368683,0.035290334,0.022032741,9745.763,-0.307352185249329,-0.447763115167618,17.9061091852493,145.883003115168,2,,,
5,29.359816,230.87944,15004.81,2.555601,2.8530471,50.248642,0.032079414,0.036791213,0.10425564,10501.258,-0.307352185249329,-0.447763115167618,29.6671681852493,231.327203115168,3,4412,29.6671681852493,231.327203115168
5,40.084137,107.64664,15348.478,2.6821735,2.5150847,-10.670337,0.027975589,0.02637382,0.062296025,9795.045,-0.307352185249329,-0.447763115167618,40.3914891852493,108.094403115168,4,,,
5,46.12133,101.51719,10992.204,2.4583216,2.2853174,27.831375,0.034758743,0.031955086,0.070374906,8505.248,-0.307352185249329,-0.447763115167618,46.4286821852493,101.964953115168,5,,,
5,60.272026,190.5308,8967.974,2.3018048,2.2726448,17.823927,0.03504503,0.034551606,0.01266833,8131.722,-0.307352185249329,-0.447763115167618,60.5793781852493,190.978563115168,6,,,
5,73.40614,197.50398,11400.291,2.288181,2.166275,29.097723,0.031443115,0.029548997,0.053276397,9281.584,-0.307352185249329,-0.447763115167618,73.7134921852493,197.951743115168,7,,,
5,75.349884,159.4157,10825.599,2.2233953,2.201525,8.8211565,0.029551746,0.02925048,0.009836476,11096.109,-0.307352185249329,-0.447763115167618,75.6572361852493,159.863463115168,8,677,75.6572361852493,159.863463115168
5,97.63161,223.69037,8890.048,2.180769,2.033959,22.263708,0.0336672,0.031145722,0.06732032,10536.771,-0.307352185249329,-0.447763115167618,97.9389621852493,224.138133115168,9,,,
5,98.16166,85.053795,15856.12,2.5544384,2.566988,-32.792778,0.02444948,0.02453946,0.0048888577,11587.827,-0.307352185249329,-0.447763115167618,98.4690121852493,85.5015581151676,10,,,
5,108.985435,173.96883,15045.487,2.601246,2.4948018,-35.591187,0.02497935,0.024250258,0.040920526,11165.278,-0.307352185249329,-0.447763115167618,109.292787185249,174.416593115168,11,,,
5,117.92672,167.23137,9007.428,2.1243484,2.097399,35.119503,0.033718806,0.033215445,0.012685963,11212.491,-0.307352185249329,-0.447763115167618,118.234072185249,167.679133115168,12,3949,118.234072185249,167.679133115168
5,117.99421,145.29073,9856.107,2.1580596,2.2041533,19.887413,0.031156024,0.03189016,0.020912204,9809.672,-0.307352185249329,-0.447763115167618,118.301562185249,145.738493115168,13,1090,118.301562185249,145.738493115168
5,128.11467,93.99409,18253.771,2.6015968,2.462461,-19.097775,0.02448821,0.023329036,0.053480938,10960.064,-0.307352185249329,-0.447763115167618,128.422022185249,94.4418531151676,14,1213,128.422022185249,94.4418531151676
5,132.20898,199.19746,9518.621,2.3030958,2.1667821,8.447765,0.032775726,0.030756045,0.05918715,9189.026,-0.307352185249329,-0.447763115167618,132.516332185249,199.645223115168,15,,,
5,135.13377,236.17564,8096.8467,2.0280666,2.0476348,27.674454,0.033289682,0.03365833,0.009556492,8314.213,-0.307352185249329,-0.447763115167618,135.441122185249,236.623403115168,16,,,
5,152.96877,260.6875,9528.363,2.374734,2.3137596,-2.8623483,0.032276563,0.031479612,0.025676291,8770.12,-0.307352185249329,-0.447763115167618,153.276122185249,261.135263115168,17,,,
5,157.20432,171.19614,14755.233,2.5944538,2.4820898,-28.32879,0.025868585,0.024996327,0.043309327,11201.92,-0.307352185249329,-0.447763115167618,157.511672185249,171.643903115168,18,,,
5,176.58801,240.11905,8678.108,2.2729013,2.1077778,13.885923,0.03468547,0.031970754,0.07264876,9244.769,-0.307352185249329,-0.447763115167618,176.895362185249,240.566813115168,19,,,
5,190.93132,181.4909,13600.399,2.470026,2.2772124,-4.40149,0.028027067,0.025925633,0.07806138,10698.057,-0.307352185249329,-0.447763115167618,191.238672185249,181.938663115168,20,3984,191.238672185249,181.938663115168
5,193.88644,175.58742,5778.508,1.8557829,1.7393097,105.77845,0.045560252,0.041541386,0.0627623,8957.923,-0.307352185249329,-0.447763115167618,194.193792185249,176.035183115168,21,,,
5,198.78401,98.16733,12727.55,2.4618273,2.410389,6.3343964,0.029921202,0.02927981,0.020894371,9798.363,-0.307352185249329,-0.447763115167618,199.091362185249,98.6150931151676,22,,,
5,199.18738,162.82248,3888.1294,1.6622692,1.6941535,51.51244,0.044669665,0.045798104,0.018820202,7339.557,-0.307352185249329,-0.447763115167618,199.494732185249,163.270243115168,23,,,
5,214.45798,268.893,8043.4385,2.1739008,2.1345954,12.754381,0.03431512,0.03364773,0.018080607,8939.94,-0.307352185249329,-0.447763115167618,214.765332185249,269.340763115168,24,,,
5,221.83556,84.64425,19214.924,2.6210873,2.7032874,-35.19823,0.022967152,0.023514695,0.03040744,11955.295,-0.307352185249329,-0.447763115167618,222.142912185249,85.0920131151676,25,,,
5,223.00778,116.163376,11920.467,2.4093695,2.2495646,-4.8448744,0.029128393,0.027284915,0.06632641,11282.437,-0.307352185249329,-0.447763115167618,223.315132185249,116.611139115168,26,,,
5,228.99092,91.78202,14554.967,2.3516715,2.4419978,-10.983173,0.025389118,0.026285272,0.036988694,12615.287,-0.307352185249329,-0.447763115167618,229.298272185249,92.2297831151676,27,,,
5,229.19894,67.8549,9640.484,2.092252,2.0371335,42.298386,0.032407254,0.031394634,0.026344132,11509.985,-0.307352185249329,-0.447763115167618,229.506292185249,68.3026631151676,28,,,
5,248.56682,78.44705,20885.66,2.067942,2.2421715,28.469734,0.020056788,0.021860028,0.07770575,23532.271,-0.307352185249329,-0.447763115167618,248.874172185249,78.8948131151676,29,,,
5,249.33884,129.6767,10518.149,2.2985754,2.3144896,9.119071,0.031092785,0.031317938,0.006875901,9810.31,-0.307352185249329,-0.447763115167618,249.646192185249,130.124463115168,30,,,
5,249.95259,65.70613,10167.289,2.1794555,2.1618927,41.458317,0.03287245,0.03255604,0.008058373,11890.487,-0.307352185249329,-0.447763115167618,250.259942185249,66.1538931151676,31,,,
5,281.73785,79.652054,9431.046,2.0706012,2.1403725,29.716627,0.031373575,0.032587953,0.03259773,10966.133,-0.307352185249329,-0.447763115167618,282.045202185249,80.0998171151676,32,,,
5,288.92224,243.12567,3650.7144,1.8009604,1.866412,46.533623,0.050904065,0.05341643,0.03506815,5848.497,-0.307352185249329,-0.447763115167618,289.229592185249,243.573433115168,33,,,
6,3.7831516,207.18254,12416.851,2.17198,2.0711272,84.76359,0.031714667,0.029838037,0.046433546,13078.944,-0.306550413370132,-0.446640908718109,4.08970201337013,207.629180908718,0,26,4.08970201337013,207.629180908718
6,14.02652,5.1267505,8618.467,2.0216727,2.2055054,41.120804,0.033200465,0.036893807,0.08335171,10828.645,-0.306550413370132,-0.446640908718109,14.3330704133701,5.57339140871811,1,,,
6,17.69192,145.45038,8490.603,2.1432846,2.0337749,30.955673,0.03486184,0.03279713,0.05109434,10458.339,-0.306550413370132,-0.446640908718109,17.9984704133701,145.897020908718,2,,,
6,29.487852,231.02916,8980.011,2.1907942,2.2597198,99.87303,0.041337922,0.043194078,0.030501842,10355.731,-0.306550413370132,-0.446640908718109,29.7944024133701,231.475800908718,3,4412,29.7944024133701,231.475800908718
6,39.93976,107.668236,11644.529,2.22036,2.4532154,27.218843,0.029869525,0.033456836,0.094918415,9595.275,-0.306550413370132,-0.446640908718109,40.2463104133701,108.114876908718,4,,,
6,46.063652,101.45942,8823.633,2.2111757,2.185319,41.732933,0.03653763,0.036014408,0.011693658,8719.497,-0.306550413370132,-0.446640908718109,46.3702024133701,101.906060908718,5,,,
6,60.23998,190.55914,8865.272,2.1845756,2.1704314,17.265364,0.03322507,0.032988954,0.0064745676,9731.048,-0.306550413370132,-0.446640908718109,60.5465304133701,191.005780908718,6,,,
6,73.484726,197.58128,18759.484,2.7406974,2.563924,-52.239265,0.022461992,0.021576254,0.06449939,11981.74,-0.306550413370132,-0.446640908718109,73.7912764133701,198.027920908718,7,,,
6,75.42381,159.48546,9760.059,2.1419094,2.1479182,28.546103,0.031861674,0.031963732,0.0027975289,10833.613,-0.306550413370132,-0.446640908718109,75.7303604133701,159.932100908718,8,677,75.7303604133701,159.932100908718
6,97.609474,223.69598,3211.2007,1.9198619,2.25742,42.009697,0.059509087,0.074926145,0.14953272,3810.8928,-0.306550413370132,-0.446640908718109,97.9160244133701,224.142620908718,9,,,
6,98.14897,85.000595,15842.3,2.5603833,2.5791373,-30.101265,0.024741512,0.024881177,0.007271426,11585.019,-0.306550413370132,-0.446640908718109,98.4555204133701,85.4472359087181,10,,,
6,109.034615,174.06497,10646.348,2.3325884,2.31976,10.999197,0.03157381,0.031390123,0.00549962,9192.289,-0.306550413370132,-0.446640908718109,109.34116541337,174.511610908718,11,,,
6,117.84605,167.22113,8788.737,2.0915086,2.1709576,37.938824,0.03386753,0.035414647,0.036596265,9152.636,-0.306550413370132,-0.446640908718109,118.15260041337,167.667770908718,12,3949,118.15260041337,167.667770908718
6,118.08468,145.3677,8783.49,2.0084257,2.2058268,38.045033,0.032301452,0.036128033,0.08949073,9036.77,-0.306550413370132,-0.446640908718109,118.39123041337,145.814340908718,13,1090,118.39123041337,145.814340908718
6,128.01984,94.02781,19678.955,2.6267052,2.5950005,-25.00964,0.023487994,0.023247328,0.012070127,12857.142,-0.306550413370132,-0.446640908718109,128.32639041337,94.4744509087181,14,1213,128.32639041337,94.4744509087181
6,132.24873,199.04565,8444.52,2.1694593,2.1689277,23.331745,0.03459844,0.03458879,0.00024507186,9625.168,-0.306550413370132,-0.446640908718109,132.55528041337,199.492290908718,15,,,
6,135.28146,236.17621,10777.653,2.4036977,2.3959823,1.3680861,0.031256337,0.031156413,0.003209831,9649.821,-0.306550413370132,-0.446640908718109,135.58801041337,236.622850908718,16,,,
6,153.00325,260.6213,7907.1743,2.1475155,2.0052142,23.625074,0.035566352,0.03290475,0.066263236,8652.703,-0.306550413370132,-0.446640908718109,153.30980041337,261.067940908718,17,,,
6,157.28358,171.26729,12576.351,2.4234996,2.3790197,-6.995598,0.028329968,0.027841855,0.018353561,10198.1,-0.306550413370132,-0.446640908718109,157.59013041337,171.713930908718,18,,,
6,190.97737,181.4458,14939.469,2.5421069,2.4264898,-12.532194,0.026804073,0.025695257,0.04548079,10538.3955,-0.306550413370132,-0.446640908718109,191.28392041337,181.892440908718,19,3984,191.28392041337,181.892440908718
6,193.78094,175.48694,9382.556,1.9851816,2.2292001,59.736595,0.0322289,0.03731963,0.10946462,10882.259,-0.306550413370132,-0.446640908718109,194.08749041337,175.933580908718,20,,,
6,198.82298,98.23016,11333.759,2.386889,2.1488187,18.872965,0.032095335,0.028617155,0.09974081,10322.382,-0.306550413370132,-0.446640908718109,199.12953041337,98.6768009087181,21,,,
6,199.26476,162.82877,3467.4502,1.5380262,1.6561677,59.45916,0.044731416,0.049414523,0.07133428,7387.3843,-0.306550413370132,-0.446640908718109,199.57131041337,163.275410908718,22,,,
6,214.57558,268.88852,4194.2505,2.1182547,2.1128051,29.661379,0.053125694,0.052949578,0.0025726527,5012.4746,-0.306550413370132,-0.446640908718109,214.88213041337,269.335160908718,23,,,
6,221.80107,84.71192,14149.347,2.283017,2.4454956,8.932616,0.026396826,0.02833917,0.066439986,12641.464,-0.306550413370132,-0.446640908718109,222.10762041337,85.1585609087181,24,,,
6,222.98746,116.22078,8682.7,2.0949812,2.0167305,32.47149,0.03364837,0.032191668,0.037351478,10643.384,-0.306550413370132,-0.446640908718109,223.29401041337,116.667420908718,25,,,
6,228.93959,91.80576,14891.592,2.3074365,2.397238,-12.800101,0.024559014,0.025430193,0.037460424,13636.008,-0.306550413370132,-0.446640908718109,229.24614041337,92.2524009087181,26,,,
6,248.56284,78.53308,23388.297,2.1849837,2.247654,-8.636717,0.018970018,0.019490397,0.027882509,23799.656,-0.306550413370132,-0.446640908718109,248.86939041337,78.9797209087181,27,,,
6,249.2541,129.68974,8488.76,2.0706558,2.1891022,32.535442,0.033648122,0.035927758,0.054107275,8467.481,-0.306550413370132,-0.446640908718109,249.56065041337,130.136380908718,28,,,
6,250.03035,65.734825,11799.361,2.270458,2.266049,21.603176,0.029937468,0.029873447,0.0019419319,12057.826,-0.306550413370132,-0.446640908718109,250.33690041337,66.1814659087181,29,,,
6,281.6827,79.6967,12025.795,2.3805299,2.3522732,-7.50421,0.02840671,0.028091881,0.011869901,9919.594,-0.306550413370132,-0.446640908718109,281.98925041337,80.1433409087181,30,,,
6,288.86273,243.21933,4189.1245,1.9015142,1.7604998,45.48853,0.049610905,0.044839483,0.074158974,7236.9253,-0.306550413370132,-0.446640908718109,289.16928041337,243.665970908718,31,,,
7,3.9450307,207.17874,13043.936,2.161985,2.1913414,79.09547,0.030213453,0.030735463,0.01339658,15774.533,-0.305749446153641,-0.445519626140595,4.25078014615364,207.624259626141,0,26,4.25078014615364,207.624259626141
7,14.049928,5.0167446,12321.209,2.5068195,2.381916,2.5967462,0.03059686,0.02906684,0.049825463,9310.928,-0.305749446153641,-0.445519626140595,14.3556774461536,5.46226422614059,1,,,
7,17.564955,145.42398,8835.015,2.1488116,2.1673205,21.99835,0.033202242,0.033523552,0.008539997,9270.058,-0.305749446153641,-0.445519626140595,17.8707044461536,145.869499626141,2,,,
7,29.259727,230.87648,9192.275,2.2021632,2.2884917,99.00152,0.040872205,0.0431574,0.037722882,10745.037,-0.305749446153641,-0.445519626140595,29.5654764461536,231.32199962614,3,4412,29.5654764461536,231.32199962614
7,39.9167,107.635185,13765.332,2.49053,2.4940412,-4.585515,0.028067887,0.02810574,0.0014078318,9803.945,-0.305749446153641,-0.445519626140595,40.2224494461536,108.080704626141,4,,,
